id,dataset,population_id,unique_identifier,plot,previous_generation,line,genealogy,pedigree,rep,treatment,block,row,col,trial,env,ADAPT,DF,DPM,FeSEED,FLCOL,GH,MEHA,MT2H,PHI,PLHA,POM,POM_corrected,PSC,seed_weight_PHI,SW100,SCP,SDBR,SSC,SSZ,total_weight_PHI,TSW,YDHA,YDHPL,ZnSEED,col_f,row_f
10061,Pal18A_irr,65,18ACA00644.000,644,17ACA02493.000,DAB_934,0,SAB713xKATB1,R1,T21,B14,14,13,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,13.9,13.9,1,NA,39,NA,NA,NA,NA,NA,331.12,NA,3315.050233,NA,13,14
10060,Pal18A_irr,65,18ACA00643.000,643,17ACC01861.000,DAN_066,NA  26679-9C F2-(CM)C-1C-(CM)C-(M)C,(NUA357 x MAZ21) x DAB525,R1,T261,B14,14,14,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,15.5,15.5,6,NA,41,NA,NA,NA,NA,NA,503.49,NA,2051.229112,NA,14,14
10059,Pal18A_irr,65,18ACA00642.000,642,17ACC01571.000,NDZ_010,NA  26682-15C F2-(CM)C-3C-(CM)C-(M)C,(NUA537 x MAZ21) x DAB441,R1,T266,B14,14,15,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,14.5,14.5,2,NA,43,NA,NA,6,NA,NA,344.73,NA,1618.42718,NA,15,14
10058,Pal18A_irr,65,18ACA00641.000,641,17ACA02797.000,DAB_616,0,SEQ1036xRMA44,R1,T66,B14,14,16,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,15.1,13.7,6,NA,45,NA,NA,2,NA,NA,231.33,NA,1314.456512,NA,16,14
10394,Pal18A_irr,65,18ACA00977.000,977,17ACC01883.000,CAL_096,NA,NA,R2,T280,B13,14,23,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,15,13.7,NA,NA,53,NA,NA,NA,NA,NA,195.04,NA,1108.250543,NA,17,14
10395,Pal18A_irr,65,18ACA00978.000,978,17ACA02321.000,DAB_915,0,SAB645xKATB9,R2,T3,B13,14,24,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,14.1,14.1,NA,NA,54,NA,NA,NA,NA,NA,444.52,NA,2040.014318,NA,18,14
10396,Pal18A_irr,65,18ACA00979.000,979,17ACC01573.000,DAA_127,SA  26536-6C  F2-(CM)C-4C-(CM)C-(CM)C,DAD19 x (DAB66 x DAB555),R2,T323,B13,14,25,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,14.9,14.9,NA,NA,55,NA,NA,NA,NA,NA,503.49,NA,1882.167915,NA,19,14
10397,Pal18A_irr,65,18ACA00980.000,980,15ACC06133.000,DAA_186,SA26924-10CF2-(CM)C-2C-(CM)C,(DAB  295 x DAB  302) x (DAB  528 x DAB  317),R2,T350,B13,14,26,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4.8,13.7,NA,NA,31,NA,NA,NA,NA,NA,154.22,NA,NA,NA,20,14
10398,Pal18A_irr,65,18ACA00981.000,981,17ACC02061.000,DAA_130,SA  26325-(M)Z  F2-8C-(CM)C-4C-(CM)C-(CM)C,DAB147 x DAB494,R2,T326,B13,14,27,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,14.7,13.7,NA,NA,63,NA,NA,NA,NA,NA,195.04,NA,1445.544186,NA,21,14
10399,Pal18A_irr,65,18ACA00982.000,982,17ACA02461.000,ACC_027,0,((RMA71xRMC65)x(RMX2xBRB266))xAFR298,R2,T15,B13,14,28,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,13.2,13.2,NA,NA,51,NA,NA,NA,NA,NA,344.73,NA,1848.414201,NA,22,14
10400,Pal18A_irr,65,18ACA00983.000,983,17ACC02201.000,DAN_062,NA  26680-26C F2-(CM)C-1C-(CM)C-(M)C,(NUA357 x MAZ26) x DAB555,R2,T262,B13,14,29,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,13.6,13.6,NA,NA,44,NA,NA,NA,NA,NA,367.41,NA,1608.97975,NA,23,14
10401,Pal18A_irr,65,18ACA00984.000,984,17ACC01819.000,DAA_152,SZ  17572-4C F2-(CM)C-2C-(CM)C-(M)C,(SAB  659xMAZ   21) X DAB  489,R2,T322,B13,14,30,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,14.8,14.8,NA,NA,50,NA,NA,NA,NA,NA,385.55,NA,1708.784027,NA,24,14
10402,Pal18A_irr,65,18ACA00985.000,985,17ACA03549.000,DAN_043,NA26682-26CF2-(CM)C-7C-(CM)C-(M)C,(NUA537xMAZ21)xDAB441,R2,T152,B14,14,31,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,13.3,13.3,NA,NA,47,NA,NA,NA,NA,NA,417.3,NA,2383.947558,NA,25,14
10403,Pal18A_irr,65,18ACA00986.000,986,17ACA02481.000,DAB_933,0,SAB675xKATB1,R2,T19,B14,14,32,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,15.3,15.3,NA,NA,52,NA,NA,NA,NA,NA,349.27,NA,4498.335179,NA,26,14
10404,Pal18A_irr,65,18ACA00987.000,987,17ACA03725.000,DAA_091,SA26744-(M)CF2-1C-(CM)C-(M)C,DAB525xDAB302,R2,T182,B14,14,33,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,14.8,14.8,NA,NA,48,NA,NA,NA,NA,NA,548.85,NA,3697.462047,NA,27,14
10405,Pal18A_irr,65,18ACA00988.000,988,17ACC01861.000,DAN_066,NA  26679-9C F2-(CM)C-1C-(CM)C-(M)C,(NUA357 x MAZ21) x DAB525,R2,T261,B14,14,34,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,12.8,12.8,NA,NA,44,NA,NA,NA,NA,NA,294.83,NA,1452.013262,NA,28,14
10406,Pal18A_irr,65,18ACA00989.000,989,17ACC01635.000,DAA_023,AS  17573-4C F2-(CM)C-3C-(CM)C-(M)C,DAB  489 X (SAB  659xSAA   17),R2,T241,B14,14,35,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,14,14,NA,NA,57,NA,NA,NA,NA,NA,353.8,NA,1432.047619,NA,29,14
10407,Pal18A_irr,65,18ACA00990.000,990,17ACA03057.000,SEQ_1003,0,0,R2,T184,B14,14,36,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,15.3,15.3,NA,NA,43,NA,NA,NA,NA,NA,421.84,NA,2435.474804,NA,30,14
10408,Pal18A_irr,65,18ACA00991.000,991,17ACC01893.000,DAA_144,SZ  17571-4C F2-(CM)C-3C-(CM)C-(M)C,(SAP    1xMAZ   21) X DAB  441,R2,T317,B14,14,37,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,14.3,14.3,NA,NA,55,NA,NA,NA,NA,NA,476.27,NA,2689.448694,NA,31,14
10409,Pal18A_irr,65,18ACA00992.000,992,17ACA03185.000,NUA_398,0,NUA35x(SUG131xG23823E),R2,T125,B14,14,38,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,13.7,13.7,NA,NA,51,NA,NA,NA,NA,NA,258.55,NA,2100.325055,NA,32,14
10841,Pal18A_irr,65,18ACA01424.000,1424,17ACC01687.000,DAA_073,SA  26727-(M)CF2-14C-(CM)C-(M)C,DAB   74 x DAB  302,R3,T291,B13,14,45,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,13.3,13.3,NA,NA,47,NA,NA,NA,NA,NA,467.2,NA,2355.013953,NA,33,14
10840,Pal18A_irr,65,18ACA01423.000,1423,17ACC01819.000,DAA_152,SZ  17572-4C F2-(CM)C-2C-(CM)C-(M)C,(SAB  659xMAZ   21) X DAB  489,R3,T322,B13,14,46,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,12.2,12.2,NA,NA,52,NA,NA,NA,NA,NA,331.12,NA,1512.33082,NA,34,14
10839,Pal18A_irr,65,18ACA01422.000,1422,17ACC01975.000,DAA_032,AS  17570-3C F2-(CM)C-3C-(CM)C-(M)C,(SAP    1-15xSAB  659) X DAB  441,R3,T232,B13,14,47,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,14,14,NA,NA,60,NA,NA,NA,NA,NA,435.45,NA,1762.535714,NA,35,14
10838,Pal18A_irr,65,18ACA01421.000,1421,17ACA03753.000,DAA_117,.25234-3WF2_(CM)Z-(CM)W-2Z-(CM)Z-(M)Z),(BRB211xRAZ170)xDRK156,R3,T183,B13,14,48,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,14
10837,Pal18A_irr,65,18ACA01420.000,1420,17ACC01593.000,DAA_048,AS  17540-1C F2-(CM)C-1C-(CM)C-(M)C,(SAB  659xSAA   17) X (SAP    1-15xDAB  528),R3,T209,B13,14,49,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,12.3,12.3,NA,NA,60,NA,NA,NA,NA,NA,544.31,NA,2144.587154,NA,37,14
10836,Pal18A_irr,65,18ACA01419.000,1419,17ACA02729.000,DAB_577,0,PVA773xAFR298,R3,T57,B13,14,50,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,9.01,9.01,NA,NA,62,NA,NA,NA,NA,NA,521.63,NA,2405.703437,NA,38,14
10835,Pal18A_irr,65,18ACA01418.000,1418,17ACC01693.000,DAA_047,SZ  17550-6C F2-(CM)C-3C-(CM)C-(M)C,(DAB  528xMAZ   21) X (DAB  555xSAA   17),R3,T313,B13,14,51,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,11.8,11.8,NA,NA,68,NA,NA,NA,NA,NA,694,NA,3184.160343,NA,39,14
10834,Pal18A_irr,65,18ACA01417.000,1417,17ACC01777.000,DAA_092,SA  26730-(M)CF2-9C-(CM)C-(M)C,DAB   74 x DAB  525,R3,T296,B13,14,52,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,13,13,NA,NA,56,NA,NA,NA,NA,NA,589.67,NA,2358.361087,NA,40,14
10833,Pal18A_irr,65,18ACA01416.000,1416,17ACA03821.000,DOR_364,0,0,R3,T193,B14,14,53,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,13.4,13.4,NA,NA,19,NA,NA,NA,NA,NA,571.53,NA,2386.291736,NA,41,14
10832,Pal18A_irr,65,18ACA01415.000,1415,17ACA02757.000,DAB_610,0,BRB268xRMX19,R3,T60,B14,14,54,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,11.1,11.1,NA,NA,53,NA,NA,NA,NA,NA,421.84,NA,4360.648372,NA,42,14
10831,Pal18A_irr,65,18ACA01414.000,1414,17ACC01679.000,DAA_107,.  24604 -7 F2 -(CM)W-(CM)W-(CM)W-3 Z-(CM)Z-(M)Z,RAA20x(RAA20xG23823E),R3,T203,B14,14,55,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,14.9,14.9,NA,NA,49,NA,NA,NA,NA,NA,530.7,NA,2550.709934,NA,43,14
10830,Pal18A_irr,65,18ACA01413.000,1413,17ACA02741.000,DAB_579,0,BRB211xRMC57,R3,T58,B14,14,56,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,11.7,11.7,NA,NA,60,NA,NA,NA,NA,NA,589.67,NA,3320.156178,NA,44,14
10829,Pal18A_irr,65,18ACA01412.000,1412,15ACC06117.000,DAA_189,SA26904-12CF2-(CM)C-4C-(CM)C,(DAB  295 x DAB  494) x (DAB  525 x DAB  528),R3,T353,B14,14,57,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6.5,13.7,NA,NA,45,NA,NA,NA,NA,NA,68.04,NA,NA,NA,45,14
10828,Pal18A_irr,65,18ACA01411.000,1411,17ACC01833.000,DAN_070,NA  26681-30C F2-(CM)C-7C-(CM)C-(M)C,(NUA357 x MAZ32) x DAB261,R3,T264,B14,14,58,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,13.4,13.4,NA,NA,51,NA,NA,NA,NA,NA,417.3,NA,1930.701006,NA,46,14
10827,Pal18A_irr,65,18ACA01410.000,1410,17ACA02565.000,DAB_344,0,(G23222xSAB630)X(SAB623xSAB627),R3,T31,B14,14,59,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,10.5,10.5,NA,NA,58,NA,NA,NA,NA,NA,399.16,NA,5432.21771,NA,47,14
10826,Pal18A_irr,65,18ACA01409.000,1409,17ACC01989.000,DAA_143,SZ  17550-7C F2-(CM)C-2C-(CM)C-(M)C,(DAB  528xMAZ   21) X (DAB  555xSAA   17),R3,T314,B14,14,60,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,13.7,13.7,NA,NA,50,NA,NA,NA,NA,NA,453.59,NA,2763.546051,NA,48,14
10074,Pal18A_irr,65,18ACA00657.000,657,15ACC05987.000,DAA_188,SA26904-25CF2-(CM)C-2C-(CM)C,(DAB  295 x DAB  494) x (DAB  525 x DAB  528),R1,T352,B15,15,1,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,15
10075,Pal18A_irr,65,18ACA00658.000,658,17ACC01809.000,DAA_104,.  25235-  8 W F2_(CM)Z-(CM)W-3Z-(CM)Z-(M)Z),(RMA66 x BRB214) x DRK156,R1,T207,B15,15,2,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,13.6,13.7,6,NA,43,NA,NA,NA,NA,NA,208.65,NA,1546.415066,NA,2,15
10076,Pal18A_irr,65,18ACA00659.000,659,17ACA03601.000,DAA_060,AS17541-12CF2-(CM)C-2C-(CM)C-(M)C,(SAB659xSAA20)X(SAP1-15xDAB528),R1,T159,B15,15,3,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,14.4,14.4,6,NA,43,NA,NA,NA,NA,NA,312.98,NA,2407.233066,NA,3,15
10077,Pal18A_irr,65,18ACA00660.000,660,17ACA02793.000,DAB_588,0,SEQ1027xRMA70,R1,T65,B15,15,4,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,14.1,14.1,6,NA,39,NA,NA,2,NA,NA,249.48,NA,1694.491367,NA,4,15
10078,Pal18A_irr,65,18ACA00661.000,661,17ACC01959.000,DAA_128,SA  26339-(M)Z  F2-4C-(CM)C-3C-(CM)C-(CM)C,DAB74 x DAB395,R1,T324,B15,15,5,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,13.1,13.7,6,NA,53,NA,NA,NA,NA,NA,185.97,NA,1320.89157,NA,5,15
10079,Pal18A_irr,65,18ACA00662.000,662,17ACC01979.000,DAA_146,SZ  17572-2C F2-(CM)C-5C-(CM)C-(M)C,(SAB  659xMAZ   21) X DAB  489,R1,T318,B15,15,6,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,15,15,6,NA,41,NA,NA,NA,NA,NA,557.92,NA,2130.534884,NA,6,15
10080,Pal18A_irr,65,18ACA00663.000,663,17ACC01785.000,NDZ_011,NA  26684-47C F2-(CM)C-3C-(CM)C-(M)C,(NUA537 x MAZ32) x DAB261,R1,T274,B15,15,7,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,10.7,13.7,6,NA,54,NA,NA,NA,NA,NA,117.93,NA,NA,NA,7,15
10081,Pal18A_irr,65,18ACA00664.000,664,17ACC01703.000,DAA_103,.  24616 -6 F2 -(CM)W-(CM)W-(CM)W-5 Z-(CM)Z-(M)Z,SEQ1006x(G23823ExSEQ1006),R1,T206,B15,15,8,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,14.9,14.9,6,NA,43,NA,NA,NA,NA,NA,294.83,NA,1377.682691,NA,8,15
10082,Pal18A_irr,65,18ACA00665.000,665,17ACA02849.000,DAB_598,0,SAB560xRMC57,R1,T74,B16,15,9,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,13.3,13.3,6,NA,49,NA,NA,NA,NA,NA,399.16,NA,NA,NA,9,15
10083,Pal18A_irr,65,18ACA00666.000,666,15ACC06142.000,DAA_185,SA26924-19CF2-(CM)C-4C-(CM)C,(DAB  295 x DAB  302) x (DAB  528 x DAB  317),R1,T349,B16,15,10,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.74,13.7,6,NA,21,NA,NA,2,NA,NA,45.36,NA,NA,NA,10,15
10084,Pal18A_irr,65,18ACA00667.000,667,17ACA03089.000,KAT_B9,0,0,R1,T107,B16,15,11,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,15.3,13.7,6,NA,46,NA,NA,NA,NA,NA,217.72,NA,NA,NA,11,15
10085,Pal18A_irr,65,18ACA00668.000,668,17ACA02837.000,DAB_621,0,SAB560xRMC57,R1,T72,B16,15,12,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,13.1,13.7,6,NA,46,NA,NA,NA,NA,NA,213.19,NA,NA,NA,12,15
10086,Pal18A_irr,65,18ACA00669.000,669,17ACA03581.000,DAA_013,AS17573-16CF2-(CM)C-4C-(CM)C-(M)C,DAB489X(SAB659xSAA17),R1,T154,B16,15,13,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12.6,13.7,6,NA,48,NA,NA,2,NA,NA,199.58,NA,NA,NA,13,15
10087,Pal18A_irr,65,18ACA00670.000,670,17ACC01977.000,DAA_053,AS  17573-5C F2-(CM)C-7C-(CM)C-(M)C,DAB  489 X (SAB  659xSAA   17),R1,T243,B16,15,14,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,14.4,14.4,1,NA,51,NA,NA,NA,NA,NA,358.34,NA,1732.413183,NA,14,15
10088,Pal18A_irr,65,18ACA00671.000,671,17ACC02035.000,DAA_025,AS  17542-1C F2-(CM)C-5C-(CM)C-(M)C,(SAB  659xSAA   20) X (SAP    1-16xDAB  555),R1,T222,B16,15,15,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,14.4,14.4,6,NA,41,NA,NA,2,NA,NA,326.59,NA,1201.349262,NA,15,15
10089,Pal18A_irr,65,18ACA00672.000,672,17ACA02925.000,LPA_499,0,SAB675x(SUG47xBRB25)x(SUG47xUSA77),R1,T85,B16,15,16,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,14.4,14.4,6,NA,49,NA,NA,NA,NA,NA,254.01,NA,1535.030532,NA,16,15
10393,Pal18A_irr,65,18ACA00976.000,976,17ACA03461.000,LPA_770,0,SAB676X(SUG47XUSA77)X(PVA773XSEA5),R2,T140,B15,15,23,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,12.3,13.7,NA,NA,52,NA,NA,NA,NA,NA,185.97,NA,1022.625731,NA,17,15
10392,Pal18A_irr,65,18ACA00975.000,975,17ACC02115.000,DAA_070,AS  17570-2C F2-(CM)C-1C-(CM)C-(M)C,(SAP    1-15xSAB  659) X DAB  441,R2,T229,B15,15,24,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,15.5,15.5,NA,NA,51,NA,NA,NA,NA,NA,362.87,NA,1346.932183,NA,18,15
10391,Pal18A_irr,65,18ACA00974.000,974,17ACA02341.000,DAB_912,0,SAB645xKATB9,R2,T6,B15,15,25,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,15.1,13.7,NA,NA,43,NA,NA,NA,NA,NA,217.72,NA,905.2113443,NA,19,15
10390,Pal18A_irr,65,18ACA00973.000,973,17ACA02537.000,DAB_295,0,(CAL96xSAB621)XSAB686,R2,T26,B15,15,26,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,14.8,14.8,NA,NA,51,NA,NA,NA,NA,NA,349.27,NA,2178.650594,NA,20,15
10389,Pal18A_irr,65,18ACA00972.000,972,17ACA03529.000,DAA_153,SZ17572-4CF2-(CM)C-5C-(CM)C-(M)C,(SAB659xMAZ21)XDAB489,R2,T148,B15,15,27,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,12.9,13.7,NA,NA,41,NA,NA,NA,NA,NA,235.87,NA,2233.755943,NA,21,15
10388,Pal18A_irr,65,18ACA00971.000,971,15ACC06135.000,DAA_197,SA26908-6CF2-(CM)C-1C-(CM)C,(DAB  295 x DAB  528) x (DAB  528 x DAB  302),R2,T361,B15,15,28,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,12.9,12.9,NA,NA,56,NA,NA,NA,NA,NA,285.76,NA,2342.883898,NA,22,15
10387,Pal18A_irr,65,18ACA00970.000,970,17ACC01989.000,DAA_143,SZ  17550-7C F2-(CM)C-2C-(CM)C-(M)C,(DAB  528xMAZ   21) X (DAB  555xSAA   17),R2,T314,B15,15,29,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,13.7,13.7,NA,NA,42,NA,NA,NA,NA,NA,408.23,NA,2321.372996,NA,23,15
10386,Pal18A_irr,65,18ACA00969.000,969,17ACC01525.000,DAA_057,AS  17541-8C F2-(CM)C-1C-(CM)C-(M)C,(SAB  659xSAA   20) X (SAP    1-15xDAB  528),R2,T221,B15,15,30,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,15.4,15.4,NA,NA,52,NA,NA,NA,NA,NA,467.2,NA,1953.276279,NA,24,15
10385,Pal18A_irr,65,18ACA00968.000,968,15ACC06117.000,DAA_189,SA26904-12CF2-(CM)C-4C-(CM)C,(DAB  295 x DAB  494) x (DAB  525 x DAB  528),R2,T353,B16,15,31,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,15.3,13.7,NA,NA,46,NA,NA,NA,NA,NA,199.58,NA,1890.079328,NA,25,15
10384,Pal18A_irr,65,18ACA00967.000,967,17ACC02057.000,DAA_147,SZ  17572-2C F2-(CM)C-6C-(CM)C-(M)C,(SAB  659xMAZ   21) X DAB  489,R2,T319,B16,15,32,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,13,13,NA,NA,53,NA,NA,NA,NA,NA,453.59,NA,2052.813984,NA,26,15
10383,Pal18A_irr,65,18ACA00966.000,966,17ACA03829.000,SEN_056,0,0,R2,T195,B16,15,33,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,15.3,15.3,NA,NA,23,NA,NA,NA,NA,NA,680.39,NA,2847.946398,NA,27,15
10382,Pal18A_irr,65,18ACA00965.000,965,17ACA02545.000,DAB_489,0,(REDCANADIANWONDERxSAB626)XSAB679,R2,T27,B16,15,34,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12.2,13.7,NA,NA,49,NA,NA,NA,NA,NA,158.76,NA,NA,NA,28,15
10381,Pal18A_irr,65,18ACA00964.000,964,17ACA03117.000,TIO_CANELA_75,0,0,R2,T112,B16,15,35,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,14.7,14.7,NA,NA,24,NA,NA,NA,NA,NA,449.06,NA,1802.829197,NA,29,15
10380,Pal18A_irr,65,18ACA00963.000,963,17ACA03605.000,DAA_059,AS17541-17CF2-(CM)C-2C-(CM)C-(M)C,(SAB659xSAA20)X(SAP1-15xDAB528),R2,T160,B16,15,36,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,15.4,13.7,NA,NA,44,NA,NA,NA,NA,NA,231.33,NA,1577.347814,NA,30,15
10379,Pal18A_irr,65,18ACA00962.000,962,17ACC01983.000,DAN_063,NA  26682-26C F2-(CM)C-3C-(CM)C-(M)C,(NUA537 x MAZ21) x DAB441,R2,T267,B16,15,37,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12,13.7,NA,NA,54,NA,NA,NA,NA,NA,158.76,NA,1353.152093,NA,31,15
10378,Pal18A_irr,65,18ACA00961.000,961,17ACC02139.000,DAA_037,AS  17573-15C F2-(CM)C-7C-(CM)C-(M)C,DAB  489 X (SAB  659xSAA   17),R2,T237,B16,15,38,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,13.6,13.6,NA,NA,43,NA,NA,NA,NA,NA,399.16,NA,1947.794711,NA,32,15
10842,Pal18A_irr,65,18ACA01425.000,1425,17ACC02201.000,DAN_062,NA  26680-26C F2-(CM)C-1C-(CM)C-(M)C,(NUA357 x MAZ26) x DAB555,R3,T262,B15,15,45,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,12.3,12.3,NA,NA,45,NA,NA,NA,NA,NA,408.23,NA,1814.639556,NA,33,15
10843,Pal18A_irr,65,18ACA01426.000,1426,15ACC06064.000,DAA_178,SA26896-11CF2-(CM)C-3C-(CM)C,(DAB   74 x DAB  317) x (DAB  494 x DAB  525),R3,T342,B15,15,46,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,13.3,13.3,NA,NA,44,NA,NA,NA,NA,NA,312.98,NA,2823.140894,NA,34,15
10844,Pal18A_irr,65,18ACA01427.000,1427,17ACA03517.000,DAZ_004,SZ17554-0CF2-(CM)C-3C-(CM)C-(M)C,(SAP1xMAZ21)X(SAB659xSAA17),R3,T145,B15,15,47,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,12.6,12.6,NA,NA,48,NA,NA,NA,NA,NA,331.12,NA,3365.103256,NA,35,15
10845,Pal18A_irr,65,18ACA01428.000,1428,17ACC02095.000,DAA_028,AS  17573-16C F2-(CM)C-3C-(CM)C-(M)C,DAB  489 X (SAB  659xSAA   17),R3,T238,B15,15,48,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,13.1,13.1,NA,NA,45,NA,NA,NA,NA,NA,508.02,NA,2358.573055,NA,36,15
10846,Pal18A_irr,65,18ACA01429.000,1429,17ACA03129.000,DAB_064,0,AFR298xCAL143,R3,T115,B15,15,49,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,13,13,NA,NA,51,NA,NA,NA,NA,NA,485.34,NA,3091.377519,NA,37,15
10847,Pal18A_irr,65,18ACA01430.000,1430,17ACC01623.000,DAZ_003,SZ  17551-4C F2-(CM)C-1C-(CM)C-(M)C,(DAB  528xMAZ   32) X (SAP    1-11xSAA   20),R3,T315,B15,15,50,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,12.7,12.7,NA,NA,55,NA,NA,NA,NA,NA,426.38,NA,1711.169708,NA,38,15
10848,Pal18A_irr,65,18ACA01431.000,1431,17ACA03109.000,DAB_317,0,(KATB1xSAB618)X(SAB620xSAB631),R3,T110,B15,15,51,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,13.4,13.4,NA,NA,54,NA,NA,NA,NA,NA,530.7,NA,3244.58696,NA,39,15
10849,Pal18A_irr,65,18ACA01432.000,1432,17ACA02913.000,DAB_187,0,SAB259xCAL143,R3,T83,B15,15,52,trial1,irrigated,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,12,12,NA,NA,34,NA,NA,NA,NA,NA,403.7,NA,4681.668217,NA,40,15
